index,StateAbbr,County,EthnicIdentity,Age,Gender,MaritalStatus,Veteran,Imprisoned,NumberInHousehold,AnnualIncome,AllowedIncome,Category,Subcategory,AskedOnUtc,ClosedOnUtc,PostText,sentiscore,sentiment,emotion,gen_emo
93670,CA,Los Angeles,Latino or Hispanic,43.0,Female,Single,No,No,3.0,20000.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-05-15 02:43:38,2021-06-10 19:59:09,lived daughters father married started living together never got divorced unemployed recently started new job truck driver good pay used put incomes together household payments starting cover income unemployment benefits receiving time end couldnt afford pay half Social Security Disability Benefits enough cover half told going start paying support daughter money could pay rest money couldnt afford two months already theres nothing could change dont work dont income never married single need know could get support years living together planning moving house thing get support daughter Please let know untitled support Support support get since never got divorced married,0.9832,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.08, 'Sad': 0.15, 'Fear': 0.77}",Fear
93671,CA,Los Angeles,Latino or Hispanic,43.0,Female,Single,No,No,3.0,20000.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-05-15 02:43:38,2021-06-10 19:59:09,Dear Ms unmarried people limited options noted get child support way get anything else would file civil lawsuit asking rights basically like saying oral contract would take care owes money file kind lawsuit commonly done attorney would suggest contacting local bar association see attorney assist Family Law Office see help child support whatever voluntarily paying may much less legally required Department Child Support Services help open case make sure getting legally correct amount child supportDepartment Child Support ServiceshttpscssdlacountygovLos Superior Court Self Help officehttpwwwlacourtorgselfhelpselfhelpaspxLos County Bar Assoc Lawyer Referral Servicehttpswwwlacbaorgbenefitssmartlawlawyerreferralservice,0.9876,positive,"{'Happy': 0.07, 'Angry': 0.0, 'Surprise': 0.29, 'Sad': 0.07, 'Fear': 0.57}",Fear
93672,CA,Humboldt,Caucasian,52.0,Male,Separated,No,No,1.0,0.0,13590.0,Income Maintenance,Wildfire or COVID-19: Benefits,2021-05-15 08:16:38,2021-07-01 19:20:02,Hello name SteppIm Ive never drivers license never finished high school never job months Im unemployable anziaity never got second third stimulus check California stimulus Gov owes Im able figure taxes claim beyond understanding tried got nowhere Ive never filed taxes Efile says need know much filed last time idea tried requesting info mailing form andried change address form got responseIs place get assistance really mentaly handicappedThank,-0.6808,negative,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.25, 'Sad': 0.0, 'Fear': 0.75}",Fear
93673,CA,Los Angeles,Other,42.0,Female,Separated,No,No,4.0,49500.0,70230.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-05-15 08:25:43,2021-06-24 20:56:09,lease since july paying every month Still managed pay til Roommate lost job may Gave covid rent relief declaration distress Landlord harrassing calling coming send kids sisters cause even contacted old son things packed neither us jobs yet place go Sheriff called two nights ago came property kept knocking calling texting said gonna leave u til spoke leaving signing paperwork dont anywhere go Came yesterday morning pretty much intimidating forced roommate sign termination lease lease,-0.6517,negative,"{'Happy': 0.11, 'Angry': 0.0, 'Surprise': 0.16, 'Sad': 0.11, 'Fear': 0.63}",Fear
93674,CA,Lassen,Native American,57.0,Male,Other,No,No,3.0,23448.0,51350.0,Other,Wildfire or COVID-19: Other related issue,2021-05-15 14:43:02,2021-06-24 20:58:00,person petitioned later became admin fathers estate contacted filing admin fathers business insurance Agency future admin Dutter Told agent longer needed insurance father dead business closed bank foreclosing propertys agency canceled insurance based Dutter told Since father died intestate probate filed prior cancelation legal agency cancel insurance based another person says without court approval dead cancel insurance without courts approvalwhy isnt court liableThey telling dont right inheritance hired Probate attorney telling admin fathers estate fraudulent credit card mothers name Showed proof told trying steal inheritance Instead filing removal tried make deals even tried help screw us correctly months finally got upset says letter amount convincing could get Mr understand conflicts interests filing claims estate admin estate,-0.972,negative,"{'Happy': 0.09, 'Angry': 0.0, 'Surprise': 0.06, 'Sad': 0.27, 'Fear': 0.58}",Fear
93675,CA,Sonoma,Other,21.0,Female,Single,No,No,3.0,15000.0,51350.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-05-15 18:23:52,2021-06-24 20:58:51,cases pending Live apartments Rohnert park served three day notice pets removed home got registered ESA called manager give letter said dont accept letters people moved Id k insurance cat shots cat arent allowed dogs neighbor also ESA cats lease says accept serviceemotional support dogs first moving owner gives written permission landlord keeps coming knocking door unannounced Today knocked aggressively told shes knocked door asked schedule appointment said come unannounced time come take pictures house,0.5804,positive,"{'Happy': 0.18, 'Angry': 0.09, 'Surprise': 0.09, 'Sad': 0.18, 'Fear': 0.45}",Fear
93676,CA,Riverside,Other,40.0,Other,Other,,No,5.0,29000.0,89110.0,Family and Children,Wildfire or COVID-19:Family Law,2021-05-15 22:00:50,2021-05-16 22:13:04,want know accuse ex parental kidnapping never married always birth certificate already file paper court dont know shes,-0.0644,negative,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 1.0}",Fear
93677,CA,Fresno,Latino or Hispanic,41.0,Female,Married / remarried,No,No,2.0,1800.0,32470.0,Family and Children,Wildfire or COVID-19:Family Law,2021-05-16 08:34:45,2021-06-11 19:37:51,live Ca son girlfriend filed false police report kidnapping granddaughters clothes living since birth handle arguments would scream front girls recordings couple sheriff said since legal custody parents said got new apartment true requested welfare check able locate girls talked mom gave address said went longer said thats officer said heard girls background could ones kids family covering sons friends mom said asleep front house car granddaughters Thats wanted welfare check done concerned granddaughters thought person made false report could get trouble son house key could walked called report kidnapping wanting file petition become granddaughters legal guardian know file probateI think particular order file papers GC P GCCA GC GC FLGC FLAGCA GC GC GC GCthere additional forms GC MC MCAre forms missing filling additional orders would regards parents participate parental classes,-0.8053,negative,"{'Happy': 0.1, 'Angry': 0.05, 'Surprise': 0.24, 'Sad': 0.24, 'Fear': 0.38}",Fear
93690,CA,Santa Cruz,Other,86.0,Other,Other,,No,1.0,21000.0,13590.0,Family and Children,Wildfire or COVID-19:Family Law,2021-05-18 01:57:18,2021-05-25 00:58:21,answer question progress sent shortly Thank patience,0.6486,positive,"{'Happy': 0.0, 'Angry': 0.33, 'Surprise': 0.0, 'Sad': 0.33, 'Fear': 0.33}",Angry
93691,CA,Santa Cruz,Other,86.0,Other,Other,,No,1.0,21000.0,13590.0,Family and Children,Wildfire or COVID-19:Family Law,2021-05-18 01:57:18,2021-05-25 00:58:21,Dear Ms California statutory completed via fillinthe blank form valid long following two conditions satisfied required section testator ie person makes executes completes appropriate blanks signs two disinterested adult witnesses observe testators signing witness signs name presence testator requirement notarized friend advised must use form printed adding crossing items appearing form invalidate documentRegards,0.7506,positive,"{'Happy': 0.17, 'Angry': 0.08, 'Surprise': 0.08, 'Sad': 0.25, 'Fear': 0.42}",Fear
93692,CA,Santa Cruz,Other,86.0,Other,Other,,No,1.0,21000.0,13590.0,Family and Children,Wildfire or COVID-19:Family Law,2021-05-18 01:57:18,2021-05-25 00:58:21,Thank friend actually wrote top handwritten Statutory commenced write handwriting followed signature date awkward person refuses write daughter one beneficiaries concerned whether still constutes holographic,0.813,positive,"{'Happy': 0.14, 'Angry': 0.0, 'Surprise': 0.43, 'Sad': 0.43, 'Fear': 0.0}",Surprise
93693,CA,Santa Cruz,Other,86.0,Other,Other,,No,1.0,21000.0,13590.0,Family and Children,Wildfire or COVID-19:Family Law,2021-05-18 01:57:18,2021-05-25 00:58:21,see thank clarification writing statutory top matter long requirements satisfied also true California courts lean toward favoring validity handwritten holographic willsThere four requirements valid handwritten holographic CaliforniaIt must clear testator intended document serve willThe testator must testamentary capacity drafted document ie understand nature action undertaken effectsThe handwriting must testatorsThe signature document must belong testatorUnder California law handwritten holographic need witnessed,0.9221,positive,"{'Happy': 0.14, 'Angry': 0.0, 'Surprise': 0.43, 'Sad': 0.07, 'Fear': 0.36}",Surprise
93694,CA,Contra Costa,Asian,50.0,Male,Married / remarried,No,No,4.0,35000.0,70230.0,Family and Children,Wildfire or COVID-19:Family Law,2021-05-18 04:41:14,2021-05-18 17:50:55,wife married two boys one found ladies social media several times past affair happened Lately filed divorce mutual agreement two boys custody child support least monthly gross income still waiting court ruling found dating colleague filed divorce neglects boys questions fair case still chance break agreement best move prevent two boys hurting financially emotionally especially married colleague also ex children Thank much help,0.9557,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.27, 'Sad': 0.27, 'Fear': 0.45}",Fear
93695,CA,Riverside,Caucasian,50.0,Male,Single,No,No,1.0,0.0,13590.0,Other,Wildfire or COVID-19: Other related issue,2021-05-18 11:27:47,2021-05-18 17:53:05,Lost civil case ordered pay getting letter court enforcing judgment lady take payment give receipt,-0.4019,negative,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.33, 'Fear': 0.67}",Fear
93696,CA,Mariposa,Caucasian,50.0,Female,Married / remarried,No,No,4.0,24000.0,70230.0,Family and Children,Wildfire or COVID-19:Family Law,2021-05-18 14:26:06,2021-06-21 15:34:16,Hello question temp order judge ruled rfo hearing awarded currently finished work started fix copy minutes hearing dont understandRespondent ordered pay Court orders paid costs previously going forward paid petitioner may apply towards support Wife responsible expenses except medical insurance Wife must pay medical healthcare expensesCourt reserves issue vehicles court denies attorneys wo prejudice question original rfo filed judge awarded car hearing judge said temp control mean car finishes repairs currently registered drivable vehicle lied responsive declaration bank accounts pays bills dont know need know court orders fully mean actually getting car need file something else judge wants us try come agreement agree alimony going request wants pay really need help trying manipulate agreeing offers dont know Thank LaDawn,0.8818,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.06, 'Sad': 0.0, 'Fear': 0.94}",Fear
