StateAbbr,County,EthnicIdentity,Age,Gender,MaritalStatus,Veteran,Imprisoned,NumberInHousehold,AnnualIncome,Category,Subcategory,AskedOnUtc,ClosedOnUtc,Uno,emotion
GA,Clayton,African American,44.0,Female,Single,No,No,5.0,12000.0,Other,Other,2018-07-28 12:33:30,2018-10-26 14:31:16,58E2A8C8-02FA-46AE-A801-BAB1F82E544F,fear
GA,Columbia,Caucasian,50.0,Male,Single,No,No,1.0,8500.0,Individual Rights,Civil/Constitutional Rights,2018-07-28 21:45:06,2018-10-26 14:31:37,48413BC4-1EF3-4F71-A7C7-D381454E2FF0,sad
GA,Tattnall,African American,35.0,Female,Married / remarried,No,No,6.0,43000.0,Family and Children,Family/Divorce/Custody,2018-07-30 20:32:30,2018-10-12 18:56:45,781FC1C9-78FB-492B-AA7B-CEF5109484C3,fear
GA,Tattnall,African American,35.0,Female,Married / remarried,No,No,6.0,43000.0,Family and Children,Family/Divorce/Custody,2018-07-30 20:32:30,2018-10-12 18:56:45,781FC1C9-78FB-492B-AA7B-CEF5109484C3,fear
GA,Houston,Other,22.0,Other,Other,,No,2.0,24000.0,Other,Other,2018-07-31 03:52:19,2018-10-26 14:32:04,6042E233-31E3-4CCB-B1C5-47A6AF4F9CC7,sad
GA,Coffee,Other,29.0,Female,Single,No,No,2.0,0.0,Consumer Financial Questions,Debts & Purchases,2018-07-31 18:30:33,2018-10-26 14:32:40,0CA16578-C6FD-41CA-B882-3D845433EC7F,fear
GA,Cherokee,African American,21.0,Female,Single,No,No,2.0,18500.0,Housing and Homelessness,Housing or Property Owned,2018-08-01 16:34:04,2018-10-26 14:33:15,526F952E-3A4B-4A46-822A-07739879AE6B,fear
GA,Spalding,Caucasian,30.0,Female,Single,No,No,2.0,250.0,Family and Children,Family/Divorce/Custody,2018-08-01 18:59:35,2018-10-26 14:33:35,E9D773E7-87D5-402D-A542-DA484C62548B,happy
GA,DeKalb,African American,33.0,Female,Single,No,No,2.0,0.0,Consumer Financial Questions,Debts & Purchases,2018-08-01 21:42:07,2018-10-26 14:34:00,A7AAC417-50AC-4ED3-8771-B14A1A79A78C,sad
GA,Henry,Caucasian,23.0,Female,Single,No,No,2.0,24000.0,Other,Other,2018-08-02 14:29:10,2018-10-26 14:35:37,B6F3EE73-3709-417B-9144-E846A15BE49B,fear
GA,Newton,Other,32.0,Other,Other,,No,4.0,42000.0,Other,Other,2018-08-03 17:33:36,2018-10-26 13:45:19,8B5F9421-8B8A-4148-ACE8-C1C94CA1E455,sad
GA,Paulding,Caucasian,60.0,Female,Other,No,No,2.0,15648.0,Housing and Homelessness,Housing or Property Owned,2018-08-05 17:55:33,2018-10-26 14:36:06,65358BC0-CB60-40C9-B0CE-0C6EFFD61920,fear
GA,Whitfield,Caucasian,41.0,Female,Divorced or Widowed,No,No,5.0,30000.0,Individual Rights,Civil/Constitutional Rights,2018-08-07 01:53:22,2018-10-26 14:36:42,24EAE52E-1632-4F3A-84D0-8AFC6A05B0BF,happy
GA,Emanuel,Caucasian,34.0,Female,Married / remarried,No,No,5.0,600.0,Other,Other,2018-08-07 19:00:53,2018-10-26 14:37:14,49DCBCBB-A7BC-48F3-A8F4-A92C74F20DD3,happy
GA,Toombs,African American,70.0,Female,Single,No,No,1.0,16000.0,Other,Other,2018-08-07 21:13:47,2018-10-26 14:38:40,0350BD41-CB42-4728-BA95-342B15017F68,surprise
GA,Gwinnett,African American,64.0,Female,Divorced or Widowed,No,No,1.0,18000.0,Individual Rights,Civil/Constitutional Rights,2018-08-08 04:04:30,2018-10-26 14:39:20,1AE7F44B-E437-48B2-AFC6-D1A32770F020,fear
GA,Fulton,African American,33.0,Female,Single,No,No,2.0,27283.0,Consumer Financial Questions,Debts & Purchases,2018-08-08 23:14:36,2018-10-26 14:39:57,E68A334B-784B-419A-9EE0-EFB7019FE8B4,sad
GA,Richmond,African American,31.0,Female,Married / remarried,No,No,7.0,30000.0,Consumer Financial Questions,Debts & Purchases,2018-08-10 16:38:09,2018-10-26 14:40:22,D8F60B7B-9E3F-49E3-9B7E-3678084A2222,surprise
GA,Bibb,Caucasian,77.0,Female,Divorced or Widowed,No,No,2.0,32000.0,Family and Children,Wills/Inheritance,2018-08-10 17:32:16,2018-08-20 19:53:05,6D0EAEE4-933C-4975-B3C2-ABC112FFA8ED,fear
GA,Fayette,Caucasian,49.0,Female,Divorced or Widowed,No,No,2.0,39000.0,Other,Other,2018-08-11 15:51:24,2018-10-26 14:40:54,A77361A9-D4AB-4AFB-97CD-CF96B9E8783D,fear
GA,Hall,Caucasian,54.0,Female,Divorced or Widowed,No,No,4.0,0.0,Other,Other,2018-08-12 12:45:53,2018-10-20 14:05:53,6AA15535-8176-4F6D-98FE-AA2212B27781,fear
GA,Hall,Caucasian,54.0,Female,Divorced or Widowed,No,No,4.0,0.0,Other,Other,2018-08-12 12:45:53,2018-10-20 14:05:53,6AA15535-8176-4F6D-98FE-AA2212B27781,fear
GA,Clayton,Other,28.0,Other,Other,,No,2.0,27000.0,Family and Children,Family/Divorce/Custody,2018-08-12 15:49:40,2018-10-26 14:41:19,B1F15002-2368-4A3F-A48F-F09D1EC2039F,fear
GA,Cobb,Latino or Hispanic,27.0,Female,Single,No,No,1.0,0.0,Education,School Discipline,2018-08-15 14:46:07,2018-10-26 14:41:56,27821CE5-2EAC-43B6-9689-7D5A31BD34DE,surprise
GA,Douglas,Caucasian,43.0,Female,Single,No,No,2.0,18000.0,Housing and Homelessness,Housing or Property Owned,2018-08-22 15:25:23,2018-08-22 18:41:47,97F2FDFF-7A32-4BF3-AE8A-5CCB978E49E3,fear
GA,Douglas,Caucasian,43.0,Female,Single,No,No,2.0,18000.0,Housing and Homelessness,Housing or Property Owned,2018-08-22 15:25:23,2018-08-22 18:41:47,97F2FDFF-7A32-4BF3-AE8A-5CCB978E49E3,fear
GA,Clayton,Caucasian,19.0,Female,Single,No,No,2.0,17000.0,Other,Other,2018-08-15 19:54:35,2018-10-26 14:42:38,89392460-AAD7-42C8-8040-BA4A622C5576,fear
GA,Fulton,African American,25.0,Female,Married / remarried,No,No,1.0,40000.0,Family and Children,Family/Divorce/Custody,2018-08-16 17:49:12,2018-10-26 14:49:07,4229B5CE-E068-4121-AD5A-1AA80BC05863,fear
GA,Fulton,Caucasian,55.0,Female,Single,No,No,1.0,14000.0,Consumer Financial Questions,Debts & Purchases,2018-08-18 02:29:34,2018-10-26 14:58:41,EB1714D4-0B8C-4CDD-8958-2C79FEB8D1E3,fear
GA,Fulton,Caucasian,55.0,Female,Single,No,No,1.0,14000.0,Other,Other,2018-08-22 22:46:54,2018-10-26 15:04:17,EB1714D4-0B8C-4CDD-8958-2C79FEB8D1E3,fear
GA,Bacon,Caucasian,37.0,Female,Divorced or Widowed,No,No,2.0,36000.0,Other,Other,2018-08-18 02:36:04,2018-10-26 14:59:18,45FE5582-6A93-4C04-8CBF-AF7EFC654EAC,fear
GA,Stephens,Caucasian,60.0,Male,Married / remarried,No,No,6.0,45000.0,Other,Other,2018-08-19 00:23:05,2018-10-26 14:59:56,FE625EEC-0E69-480D-8903-17147F63A8D0,fear
GA,Cobb,Caucasian,50.0,Female,Separated,No,No,1.0,10000.0,Family and Children,Family/Divorce/Custody,2018-08-19 16:06:40,2018-10-26 15:00:30,791A31D6-11BA-411E-98EE-FFB11F163CB0,sad
GA,Clayton,African American,28.0,Female,Single,No,No,3.0,26000.0,Family and Children,Family/Divorce/Custody,2018-08-19 19:30:43,2018-10-26 15:00:52,43A479CA-1D70-42CE-B14A-D9A32EBF3E26,sad
GA,Douglas,Other,37.0,Other,Other,,No,5.0,22000.0,Family and Children,Family/Divorce/Custody,2018-08-19 22:10:01,2018-09-20 19:16:15,9A364F92-DE44-439B-A138-385FD2DE79D9,fear
GA,DeKalb,Caucasian,57.0,Female,Divorced or Widowed,No,No,1.0,2000.0,Other,Other,2018-08-20 18:44:24,2018-10-26 15:01:58,412EFF37-5BA5-491B-B26F-4B2EEFA8FEC4,fear
GA,Fulton,Other,25.0,Male,Other,,No,2.0,2000.0,Family and Children,Family/Divorce/Custody,2018-08-20 21:52:48,2018-10-26 15:09:14,00190461-FCE3-42F1-9108-49C1766B6D95,fear
GA,DeKalb,African American,62.0,Female,Divorced or Widowed,No,No,1.0,18.0,Family and Children,Wills/Inheritance,2018-08-22 00:14:45,2018-09-14 13:55:12,36BFF5BD-2ED6-4716-A927-7BF8E8E49E0E,fear
GA,DeKalb,African American,62.0,Female,Divorced or Widowed,No,No,1.0,18.0,Family and Children,Wills/Inheritance,2018-08-22 00:14:45,2018-09-14 13:55:12,36BFF5BD-2ED6-4716-A927-7BF8E8E49E0E,fear
GA,DeKalb,African American,62.0,Female,Divorced or Widowed,No,No,1.0,18.0,Family and Children,Wills/Inheritance,2018-08-22 00:14:45,2018-09-14 13:55:12,36BFF5BD-2ED6-4716-A927-7BF8E8E49E0E,fear
GA,DeKalb,African American,62.0,Female,Divorced or Widowed,No,No,1.0,18.0,Family and Children,Wills/Inheritance,2018-08-22 00:14:45,2018-09-14 13:55:12,36BFF5BD-2ED6-4716-A927-7BF8E8E49E0E,fear
GA,DeKalb,African American,62.0,Female,Divorced or Widowed,No,No,1.0,18.0,Family and Children,Wills/Inheritance,2018-08-22 00:14:45,2018-09-14 13:55:12,36BFF5BD-2ED6-4716-A927-7BF8E8E49E0E,fear
GA,Bibb,African American,48.0,Female,Single,No,No,1.0,0.0,Family and Children,Wills/Inheritance,2018-08-22 15:57:53,2018-10-26 15:09:43,55EA7D74-4A38-4CD7-9F5A-03ED5FE51E64,fear
GA,Gwinnett,African American,53.0,Female,Separated,No,No,4.0,45000.0,Family and Children,Family/Divorce/Custody,2018-08-22 19:07:35,2018-10-13 14:04:57,564E0DFA-BBB1-41EC-ACCB-AF1DABBADAE7,fear
GA,Gwinnett,African American,53.0,Female,Separated,No,No,4.0,45000.0,Family and Children,Family/Divorce/Custody,2018-08-22 19:07:35,2018-10-13 14:04:57,564E0DFA-BBB1-41EC-ACCB-AF1DABBADAE7,fear
GA,Cobb,Other,55.0,Other,Other,,No,1.0,24000.0,"Work, Employment and Unemployment",Work,2018-08-22 21:11:27,2018-10-26 15:03:29,A2C93DC6-6603-4841-9A55-C69F215B54F8,fear
GA,Cherokee,Caucasian,70.0,Female,Divorced or Widowed,No,No,1.0,22000.0,Individual Rights,Civil/Constitutional Rights,2018-08-23 09:25:41,2018-10-21 14:15:59,68278CCE-A7D1-4EF9-A2B4-B222F915134D,fear
GA,Cherokee,Caucasian,70.0,Female,Divorced or Widowed,No,No,1.0,22000.0,Individual Rights,Civil/Constitutional Rights,2018-08-23 09:25:41,2018-10-21 14:15:59,68278CCE-A7D1-4EF9-A2B4-B222F915134D,fear
GA,Rockdale,Caucasian,48.0,Female,Married / remarried,No,No,5.0,0.0,Housing and Homelessness,Housing or Property Owned,2018-08-23 20:54:40,2018-10-26 15:03:49,DCF0AC4E-6595-428E-8A57-DDC63AF1E65A,angry
GA,Bibb,Other,68.0,Female,Married / remarried,No,No,2.0,30000.0,Housing and Homelessness,Housing or Property Owned,2018-08-24 01:03:46,2018-10-26 15:10:17,40FBC441-26FB-4805-B5E6-ABBE90B335CE,fear
GA,Worth,Asian,23.0,Female,Single,No,No,1.0,0.0,Housing and Homelessness,Housing or Property Owned,2018-08-25 01:02:13,2018-10-26 15:07:45,02080A64-538B-42EC-9430-535B72672FD8,fear
GA,Douglas,Caucasian,53.0,Female,Divorced or Widowed,No,No,1.0,9000.0,Other,Other,2018-08-26 20:31:36,2018-10-26 15:07:09,A81E681D-6EE8-4451-A992-CF586E1693A5,fear
GA,Liberty,African American,33.0,Female,Married / remarried,No,No,6.0,25000.0,Family and Children,Wills/Inheritance,2018-08-27 14:12:56,2018-10-26 15:10:57,A3CC862A-BFE4-4AA0-87F9-240ABD94223F,happy
GA,Bibb,African American,48.0,Other,Separated,No,No,3.0,23254.0,Other,Other,2018-08-27 15:33:19,2018-10-26 15:11:32,29AD320F-CAE5-4A1A-8E39-321D15BE5032,sad
GA,Cobb,Caucasian,60.0,Female,Divorced or Widowed,No,No,3.0,18500.0,Family and Children,Family/Divorce/Custody,2018-08-27 23:08:45,2018-09-10 03:19:41,530FF998-A1BD-4302-B518-A311D7D9E528,fear
GA,Cobb,Caucasian,60.0,Female,Divorced or Widowed,No,No,3.0,18500.0,Family and Children,Family/Divorce/Custody,2018-09-10 03:28:37,2019-05-31 01:10:19,530FF998-A1BD-4302-B518-A311D7D9E528,fear
GA,Cobb,Caucasian,56.0,Female,Single,No,No,1.0,12996.0,Family and Children,Wills/Inheritance,2018-08-28 04:58:08,2018-10-26 15:11:59,0CA0DBE8-24AD-46F7-92BC-B79B515A80EF,fear
GA,Clayton,Other,28.0,Male,Other,,No,2.0,40000.0,Family and Children,Family/Divorce/Custody,2018-08-28 10:12:45,2018-10-26 15:14:25,91707B75-85B1-4261-BD13-250AEC2AC972,fear
GA,Cobb,Other,53.0,Male,Single,No,No,1.0,500.0,Health and Disability,Health Care,2018-08-28 18:24:12,2018-10-26 15:05:45,9AD18D0B-3F14-4F93-B914-FE42E4A906D0,happy
GA,Cobb,Other,53.0,Male,Single,No,No,1.0,500.0,Health and Disability,Health Care,2018-08-28 18:24:12,2018-10-26 15:05:45,9AD18D0B-3F14-4F93-B914-FE42E4A906D0,happy
GA,Cobb,Other,53.0,Male,Single,No,No,1.0,500.0,Health and Disability,Health Care,2018-08-28 18:24:12,2018-10-26 15:05:45,9AD18D0B-3F14-4F93-B914-FE42E4A906D0,happy
GA,Meriwether,African American,38.0,Male,Other,No,No,4.0,25000.0,Housing and Homelessness,Housing or Property Owned,2018-08-28 19:18:14,2018-10-26 15:06:34,F8CA912F-DE37-4AEC-AEE4-6E70F19FAEE8,sad
GA,DeKalb,African American,51.0,Male,Married / remarried,Yes,No,2.0,35000.0,Consumer Financial Questions,Debts & Purchases,2018-08-29 04:24:25,2018-10-26 15:14:56,96A674DB-6286-4569-B48D-33F131F0779C,sad
GA,Irwin,African American,63.0,Female,Single,No,No,1.0,15000.0,Other,Other,2018-08-29 16:21:31,2019-05-31 01:08:28,C74F2E34-59BD-464D-B8A7-6C1FD308D7D9,surprise
GA,Chatham,Caucasian,45.0,Male,Married / remarried,No,No,4.0,20000.0,Consumer Financial Questions,Debts & Purchases,2018-08-29 16:35:10,2018-11-08 15:24:32,E3035807-BEC4-4949-8B75-FDA4433112FE,fear
GA,Chatham,Caucasian,45.0,Male,Married / remarried,No,No,4.0,20000.0,Consumer Financial Questions,Debts & Purchases,2018-08-29 16:35:10,2018-11-08 15:24:32,E3035807-BEC4-4949-8B75-FDA4433112FE,fear
GA,Chatham,Caucasian,45.0,Male,Married / remarried,No,No,4.0,20000.0,Consumer Financial Questions,Debts & Purchases,2018-08-29 16:35:10,2018-11-08 15:24:32,E3035807-BEC4-4949-8B75-FDA4433112FE,fear
GA,Chatham,Caucasian,45.0,Male,Married / remarried,No,No,4.0,20000.0,Consumer Financial Questions,Debts & Purchases,2018-08-29 16:35:10,2018-11-08 15:24:32,E3035807-BEC4-4949-8B75-FDA4433112FE,fear
GA,Chatham,Caucasian,45.0,Male,Married / remarried,No,No,4.0,20000.0,Consumer Financial Questions,Debts & Purchases,2018-08-29 16:35:10,2018-11-08 15:24:32,E3035807-BEC4-4949-8B75-FDA4433112FE,fear
GA,Chatham,Caucasian,45.0,Male,Married / remarried,No,No,4.0,20000.0,Consumer Financial Questions,Debts & Purchases,2018-08-29 16:35:10,2018-11-08 15:24:32,E3035807-BEC4-4949-8B75-FDA4433112FE,fear
GA,Chatham,Caucasian,45.0,Male,Married / remarried,No,No,4.0,20000.0,Consumer Financial Questions,Debts & Purchases,2018-10-31 12:47:21,2019-05-31 21:05:24,E3035807-BEC4-4949-8B75-FDA4433112FE,fear
GA,Chatham,Caucasian,45.0,Male,Married / remarried,No,No,4.0,20000.0,Housing and Homelessness,Housing or Property Owned,2018-10-31 12:56:07,2019-05-31 21:05:40,E3035807-BEC4-4949-8B75-FDA4433112FE,fear
GA,Union,Other,26.0,Female,Married / remarried,No,No,2.0,21000.0,Other,Other,2018-08-29 19:33:25,2019-01-20 21:45:03,57362BA5-1C32-41C9-9C40-300065E301BA,fear
GA,Union,Other,26.0,Female,Married / remarried,No,No,2.0,21000.0,Other,Other,2018-08-29 19:33:25,2019-01-20 21:45:03,57362BA5-1C32-41C9-9C40-300065E301BA,fear
GA,Floyd,Native American,38.0,Male,Separated,No,No,4.0,24000.0,Family and Children,Family/Divorce/Custody,2018-08-30 23:20:33,2018-11-09 03:07:18,5CCB2654-1E4C-4B67-B491-5C185DD064C3,fear
GA,Floyd,Native American,38.0,Male,Separated,No,No,4.0,24000.0,Family and Children,Family/Divorce/Custody,2018-08-30 23:20:33,2018-11-09 03:07:18,5CCB2654-1E4C-4B67-B491-5C185DD064C3,fear
GA,Henry,African American,39.0,Female,Single,No,No,2.0,25000.0,"Work, Employment and Unemployment",Work,2018-08-31 15:09:58,2019-05-31 01:09:02,64497F33-4653-4F8C-81A2-549AD365DF3F,sad
GA,Cherokee,Caucasian,42.0,Female,Single,No,No,3.0,40000.0,Family and Children,Family/Divorce/Custody,2018-08-31 16:48:57,2018-11-20 14:43:56,179A169A-1FC3-4266-91FE-B6DB14AB9FD6,fear
GA,Cherokee,Caucasian,42.0,Female,Single,No,No,3.0,40000.0,Family and Children,Family/Divorce/Custody,2018-08-31 16:48:57,2018-11-20 14:43:56,179A169A-1FC3-4266-91FE-B6DB14AB9FD6,fear
GA,Rockdale,African American,34.0,Female,Single,No,No,2.0,30480.0,Other,Other,2018-09-01 05:04:22,2018-10-21 16:37:00,147AA892-FAFD-42E3-AFA5-282DDCBC52BB,fear
GA,Rockdale,African American,34.0,Female,Single,No,No,2.0,30480.0,Other,Other,2018-09-01 05:04:22,2018-10-21 16:37:00,147AA892-FAFD-42E3-AFA5-282DDCBC52BB,fear
GA,Hall,Caucasian,42.0,Male,Single,No,No,2.0,16000.0,Individual Rights,Civil/Constitutional Rights,2018-09-03 03:54:11,2019-05-31 01:09:18,3B30D8EB-3C76-4FAA-BA93-4A8ED638D77B,sad
GA,Hall,Caucasian,42.0,Male,Single,No,No,2.0,16000.0,Individual Rights,Civil/Constitutional Rights,2018-09-03 04:07:59,2019-05-31 01:09:37,3B30D8EB-3C76-4FAA-BA93-4A8ED638D77B,sad
GA,Monroe,Caucasian,41.0,Female,Divorced or Widowed,No,No,2.0,10000.0,Other,Other,2018-09-06 05:11:34,2018-12-31 04:40:32,7D89E87C-F12A-46E0-89C6-8EA71F0B5E38,sad
GA,Monroe,Caucasian,41.0,Female,Divorced or Widowed,No,No,2.0,10000.0,Housing and Homelessness,Housing or Property Owned,2018-09-06 13:38:03,2018-12-31 04:39:59,7D89E87C-F12A-46E0-89C6-8EA71F0B5E38,sad
GA,Monroe,Caucasian,41.0,Female,Divorced or Widowed,No,No,2.0,10000.0,Individual Rights,Civil/Constitutional Rights,2018-12-31 04:51:22,2019-05-31 21:22:24,7D89E87C-F12A-46E0-89C6-8EA71F0B5E38,sad
GA,Monroe,Caucasian,41.0,Female,Divorced or Widowed,No,No,2.0,10000.0,Individual Rights,Civil/Constitutional Rights,2020-12-08 18:27:41,2021-04-15 17:10:15,7D89E87C-F12A-46E0-89C6-8EA71F0B5E38,sad
GA,Forsyth,Latino or Hispanic,32.0,Female,Single,No,No,3.0,38000.0,Family and Children,Family/Divorce/Custody,2018-09-04 15:31:33,2018-11-09 03:10:58,2C72FC90-5572-490C-B2B4-68496BEE5D34,fear
GA,Forsyth,Latino or Hispanic,32.0,Female,Single,No,No,3.0,38000.0,Family and Children,Family/Divorce/Custody,2018-09-04 15:31:33,2018-11-09 03:10:58,2C72FC90-5572-490C-B2B4-68496BEE5D34,fear
GA,Rockdale,African American,45.0,Female,Separated,No,No,2.0,30000.0,Family and Children,Family/Divorce/Custody,2018-09-05 00:21:30,2019-01-17 22:59:22,186718CE-0A42-4C88-88F3-6AD151828423,fear
GA,Rockdale,African American,45.0,Female,Separated,No,No,2.0,30000.0,Family and Children,Family/Divorce/Custody,2018-09-05 00:21:30,2019-01-17 22:59:22,186718CE-0A42-4C88-88F3-6AD151828423,fear
GA,Catoosa,Caucasian,28.0,Female,Married / remarried,No,No,7.0,1.0,Family and Children,Family/Divorce/Custody,2018-09-05 02:43:24,2019-01-06 02:57:43,7E7C89FD-B837-4927-950D-70EC4232474A,fear
GA,Catoosa,Caucasian,28.0,Female,Married / remarried,No,No,7.0,1.0,Family and Children,Family/Divorce/Custody,2018-09-05 02:43:24,2019-01-06 02:57:43,7E7C89FD-B837-4927-950D-70EC4232474A,fear
GA,Cobb,Caucasian,57.0,Female,Divorced or Widowed,No,No,2.0,25000.0,Family and Children,Family/Divorce/Custody,2018-09-06 16:23:14,2018-09-16 16:31:11,6C6DC860-3E70-400B-A60B-97EE9D0BB442,sad
GA,DeKalb,Other,32.0,Female,Single,No,No,2.0,12000.0,Housing and Homelessness,Housing or Property Owned,2018-09-06 18:03:48,2019-01-18 14:40:31,C426E70F-1856-4AE8-A015-263D08964873,fear
GA,DeKalb,Other,32.0,Female,Single,No,No,2.0,12000.0,Housing and Homelessness,Housing or Property Owned,2018-09-06 18:03:48,2019-01-18 14:40:31,C426E70F-1856-4AE8-A015-263D08964873,fear
GA,Cobb,Caucasian,44.0,Female,Single,No,No,2.0,0.0,Housing and Homelessness,Housing or Property Owned,2018-09-06 18:16:03,2019-05-31 01:10:02,77E4DA1F-2629-4FFB-A81C-9F3BD49A2C7D,sad
GA,Chattahoochee,Other,26.0,Female,Single,No,No,2.0,0.0,Other,Other,2018-09-06 19:14:11,2019-01-20 21:49:03,AC861E85-EAB7-4531-947D-02F583F223F5,fear
GA,Chattahoochee,Other,26.0,Female,Single,No,No,2.0,0.0,Other,Other,2018-09-06 19:14:11,2019-01-20 21:49:03,AC861E85-EAB7-4531-947D-02F583F223F5,fear
GA,Cobb,African American,19.0,Female,Single,No,No,3.0,40000.0,Individual Rights,Civil/Constitutional Rights,2018-09-07 09:02:42,2018-10-31 03:55:15,915CA46D-2157-48E5-9C39-64F3F2212EA6,fear
GA,Cobb,African American,19.0,Female,Single,No,No,3.0,40000.0,Individual Rights,Civil/Constitutional Rights,2018-09-07 09:02:42,2018-10-31 03:55:15,915CA46D-2157-48E5-9C39-64F3F2212EA6,fear
GA,Dougherty,Caucasian,46.0,Female,Married / remarried,No,No,4.0,40000.0,Family and Children,Family/Divorce/Custody,2018-09-07 14:25:06,2018-09-28 15:33:49,05984A12-FFB0-4DF6-9459-413436EE9B8F,fear
GA,Dougherty,Caucasian,46.0,Female,Married / remarried,No,No,4.0,40000.0,Family and Children,Family/Divorce/Custody,2018-09-07 14:25:06,2018-09-28 15:33:49,05984A12-FFB0-4DF6-9459-413436EE9B8F,fear
GA,Douglas,Other,37.0,Female,Single,No,No,4.0,30000.0,Housing and Homelessness,Housing or Property Owned,2018-09-08 21:42:38,2018-09-08 22:05:11,9AA5DB28-37BA-4FDC-8BB1-B266A5BB91CD,fear
GA,Douglas,Other,37.0,Female,Single,No,No,4.0,30000.0,Housing and Homelessness,Housing or Property Owned,2018-09-08 22:13:00,2019-01-03 23:52:12,9AA5DB28-37BA-4FDC-8BB1-B266A5BB91CD,fear
GA,Douglas,Other,37.0,Female,Single,No,No,4.0,30000.0,Housing and Homelessness,Housing or Property Owned,2018-09-08 22:13:00,2019-01-03 23:52:12,9AA5DB28-37BA-4FDC-8BB1-B266A5BB91CD,fear
GA,DeKalb,Other,30.0,Female,Married / remarried,No,No,8.0,65000.0,Housing and Homelessness,Housing or Property Owned,2018-09-09 23:06:05,2019-01-18 15:30:32,A3451B89-3910-4855-81ED-47778AF6F493,fear
GA,DeKalb,Other,30.0,Female,Married / remarried,No,No,8.0,65000.0,Housing and Homelessness,Housing or Property Owned,2018-09-09 23:06:05,2019-01-18 15:30:32,A3451B89-3910-4855-81ED-47778AF6F493,fear
GA,DeKalb,Other,30.0,Female,Married / remarried,No,No,8.0,65000.0,Housing and Homelessness,Housing or Property Owned,2018-09-09 23:06:05,2019-01-18 15:30:32,A3451B89-3910-4855-81ED-47778AF6F493,fear
GA,Fulton,African American,47.0,Female,Divorced or Widowed,No,No,2.0,24000.0,Other,Expungement,2018-09-10 03:45:53,2019-05-31 01:10:39,6F3F3A07-B0EA-42DF-B0B2-44E373E085EC,fear
GA,Baldwin,Caucasian,38.0,Female,Divorced or Widowed,No,No,3.0,40000.0,Family and Children,Family/Divorce/Custody,2018-09-10 20:59:12,2019-05-31 01:10:53,64B81173-13D1-464F-BB0F-BF86F5B01ED7,fear
GA,Bibb,African American,35.0,Female,Married / remarried,No,No,4.0,1700.0,Family and Children,Family/Divorce/Custody,2018-09-10 23:21:35,2018-10-12 19:31:46,CB8458A6-5F20-40D4-8693-E3D483EC06C2,fear
GA,Bibb,African American,35.0,Female,Married / remarried,No,No,4.0,1700.0,Family and Children,Family/Divorce/Custody,2018-09-10 23:21:35,2018-10-12 19:31:46,CB8458A6-5F20-40D4-8693-E3D483EC06C2,fear
GA,Fulton,African American,78.0,Female,Separated,No,No,4.0,20000.0,Individual Rights,Civil/Constitutional Rights,2018-09-12 05:16:45,2019-01-20 21:55:05,E80C25B4-CD3D-46DF-A026-9F52692E9C5D,fear
GA,Fulton,African American,78.0,Female,Separated,No,No,4.0,20000.0,Individual Rights,Civil/Constitutional Rights,2018-09-12 05:16:45,2019-01-20 21:55:05,E80C25B4-CD3D-46DF-A026-9F52692E9C5D,fear
GA,Cobb,Other,28.0,Other,Other,,No,5.0,48000.0,Family and Children,Family/Divorce/Custody,2018-09-12 14:46:50,2018-09-21 16:34:32,79D4D872-A9A3-4CE1-BEBA-968353033E82,fear
GA,Cobb,Other,28.0,Other,Other,,No,5.0,48000.0,Family and Children,Family/Divorce/Custody,2018-09-12 14:46:50,2018-09-21 16:34:32,79D4D872-A9A3-4CE1-BEBA-968353033E82,fear
GA,Cobb,Other,28.0,Other,Other,,No,5.0,48000.0,Family and Children,Family/Divorce/Custody,2018-09-12 14:46:50,2018-09-21 16:34:32,79D4D872-A9A3-4CE1-BEBA-968353033E82,fear
GA,Cobb,Other,28.0,Other,Other,,No,5.0,48000.0,Family and Children,Family/Divorce/Custody,2018-09-12 14:46:50,2018-09-21 16:34:32,79D4D872-A9A3-4CE1-BEBA-968353033E82,fear
